DEBT SECURITIES ISSUED BY,0,0,0,BOG,2020,3
Trading,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Other Than Trading,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
LOANS AND ADVANCES,13162,0,13162,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,13162,0,13162,BOG,2020,3
Non-financial Corporations,3352,0,3352,BOG,2020,3
Individuals,9810,0,9810,BOG,2020,3
Non-profit Institutions Serving Households,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
INTERBANK FUNDS SOLD,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Depository Institutions Abroad,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
SECURITIES PURCHASED UNDER AGREEMENT TO SELL,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Depository Institutions Abroad,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
ACCRUED INTEREST RECEIVABLE,68,0,68,BOG,2020,3
Demand Balances Due From:,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Depository Institutions Abroad,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Savings Balances Due From:,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Depository Institutions Abroad,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Time Balances Due From:,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Depository Institutions Abroad,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Debt Securities,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Loans and Advances,68,0,68,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,68,0,68,BOG,2020,3
Non-financial Corporations,6,0,6,BOG,2020,3
Individual,62,0,62,BOG,2020,3
Non-profit Institutions Serving Households,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Interbank Funds Sold,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Depository Institutions Abroad,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Securities Purchased Under Agreement to Resell,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Depository Institutions Abroad,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
SHARES & OTHER EQUITY INVESTMENTS,0,0,0,BOG,2020,3
Trading,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Sector Domestic,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Other Than Trading,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Sector Domestic,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
DIVIDENDS RECEIVABLE,0,0,0,BOG,2020,3
Residents,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
ITEMS IN TRANSIT,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Depository Institutions Abroad,0,0,0,BOG,2020,3
NONFINANCIAL ASSETS,911,0,911,BOG,2020,3
Premises & Equipment,911,0,911,BOG,2020,3
Inventories,0,0,0,BOG,2020,3
Intangibles,0,0,0,BOG,2020,3
Net Future Income Tax Benefits,0,0,0,BOG,2020,3
Other Intangible Assets,0,0,0,BOG,2020,3
INVESTMENTS IN UNCONSOLIDATED SUBSIDIARIES,0,0,0,BOG,2020,3
OTHER ASSETS,912,0,912,BOG,2020,3
Prepaid Insurance Premiums,0,0,0,BOG,2020,3
Domestic Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Prepaid Service Contracts (Trade Credit & Advances),0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,0,0,0,BOG,2020,3
Non-financial Corporations,0,0,0,BOG,2020,3
Individual,0,0,0,BOG,2020,3
Non-profit Institutions Serving Households,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Repossessed/Foreclosed Assets,0,0,0,BOG,2020,3
Other Miscellaneous Assets,912,0,912,BOG,2020,3
Residents,912,0,912,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
TOTAL LIABILITIES & CAPITAL,110082,0,110082,BOG,2020,3
DEPOSITS,107699,0,107699,BOG,2020,3
Demand Deposits,24068,0,24068,BOG,2020,3
Depository Institutions Domestic,103,0,103,BOG,2020,3
Other Financial Corporations Domestic,6251,0,6251,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,6251,0,6251,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,1567,0,1567,BOG,2020,3
Local Governments,1139,0,1139,BOG,2020,3
State,1139,0,1139,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,15008,0,15008,BOG,2020,3
Non-financial Corporations,11993,0,11993,BOG,2020,3
Individuals,1772,0,1772,BOG,2020,3
Non-profit Institutions Serving Households,1243,0,1243,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Other Financial Corporations,0,0,0,BOG,2020,3
Other non-residents,0,0,0,BOG,2020,3
Savings Deposits,82167,0,82167,BOG,2020,3
Depository Institutions Domestic,1027,0,1027,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,42124,0,42124,BOG,2020,3
Local Governments,10243,0,10243,BOG,2020,3
State,10243,0,10243,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,43,0,43,BOG,2020,3
Private Sector Domestic,28730,0,28730,BOG,2020,3
Non-financial Corporations,2518,0,2518,BOG,2020,3
Individuals,22853,0,22853,BOG,2020,3
Non-profit Institutions Serving Households,3359,0,3359,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Other Financial Corporations,0,0,0,BOG,2020,3
Other non-residents,0,0,0,BOG,2020,3
Time Deposits,1464,0,1464,BOG,2020,3
Non-negotiable,16,0,16,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Muncipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,16,0,16,BOG,2020,3
Non-financial Corporations,0,0,0,BOG,2020,3
Individuals,0,0,0,BOG,2020,3
Non-profit Institutions Serving Households,16,0,16,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Other Financial Corporations,0,0,0,BOG,2020,3
Other non-residents,0,0,0,BOG,2020,3
Negotiable,1448,0,1448,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,1448,0,1448,BOG,2020,3
Non-financial Corporations,455,0,455,BOG,2020,3
Individuals,993,0,993,BOG,2020,3
Non-profit Institutions Serving Households,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Other Financial Corporations,0,0,0,BOG,2020,3
Other non-residents,0,0,0,BOG,2020,3
DEBT SECURITIES ISSUED TO,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,0,0,0,BOG,2020,3
Non-financial Corporations,0,0,0,BOG,2020,3
Individuals,0,0,0,BOG,2020,3
Non-profit Institutions Serving Households,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Other Financial Corporations,0,0,0,BOG,2020,3
Other non-residents,0,0,0,BOG,2020,3
BORROWINGS,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Other Financial Corporations,0,0,0,BOG,2020,3
INTERBANK FUNDS PURCHASED,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Depository Institutions Abroad,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
SECURITIES SOLD UNDER AGREEMENT TO REPURCHASE,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Depository Institutions Abroad,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
ACCRUED INTEREST PAYABLE,5,0,5,BOG,2020,3
Demand Deposits,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,0,0,0,BOG,2020,3
Non-financial Corporations,0,0,0,BOG,2020,3
Individuals,0,0,0,BOG,2020,3
Non-profit Institutions Serving Households,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Other Financial Corporations,0,0,0,BOG,2020,3
Other non-residents,0,0,0,BOG,2020,3
Savings Deposits,1,0,1,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,1,0,1,BOG,2020,3
Non-financial Corporations,0,0,0,BOG,2020,3
Individuals,1,0,1,BOG,2020,3
Non-profit Institutions Serving Households,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Other Financial Corporations,0,0,0,BOG,2020,3
Other non-residents,0,0,0,BOG,2020,3
Time Deposits,4,0,4,BOG,2020,3
Non-negotiable,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,0,0,0,BOG,2020,3
Non-financial Corporations,0,0,0,BOG,2020,3
Individuals,0,0,0,BOG,2020,3
Non-profit Institutions Serving Households,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Other Financial Corporations,0,0,0,BOG,2020,3
Other non-residents,0,0,0,BOG,2020,3
Negotiable,4,0,4,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,4,0,4,BOG,2020,3
Non-financial Corporations,2,0,2,BOG,2020,3
Individuals,2,0,2,BOG,2020,3
Non-profit Institutions Serving Households,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Other Financial Corporations,0,0,0,BOG,2020,3
Other non-residents,0,0,0,BOG,2020,3
Debt Securities Issued,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,0,0,0,BOG,2020,3
Non-financial Corporations,0,0,0,BOG,2020,3
Individuals,0,0,0,BOG,2020,3
Non-profit Institutions Serving Households,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Other Financial Corporations,0,0,0,BOG,2020,3
Other non-residents,0,0,0,BOG,2020,3
Borrowings,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Other Financial Corporations,0,0,0,BOG,2020,3
Interbank Funds Purchased,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Depository Institutions Abroad,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Securities Sold Under Agreement to Repurchase,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Depository Institutions Abroad,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
DIVIDENDS PAYABLE,0,0,0,BOG,2020,3
Residents,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
INTEREST IN SUSPENSE ON LOANS & ADVANCES,0,0,0,BOG,2020,3
OTHER LIABILITIES,927,0,927,BOG,2020,3
Accounts Payable (Trade Credit & Advances),22,0,22,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,9,0,9,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,13,0,13,BOG,2020,3
Non-financial Corporations,13,0,13,BOG,2020,3
Individual,0,0,0,BOG,2020,3
Non-profit Institutions Serving Households,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Deferred Tax Liabilities,0,0,0,BOG,2020,3
Other Miscellaneous Liabilities,905,0,905,BOG,2020,3
Residents,905,0,905,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
PROVISIONS FOR LOSSES,487,0,487,BOG,2020,3
Specific Provisions for Loans,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,0,0,0,BOG,2020,3
Non-financial Corporations,0,0,0,BOG,2020,3
Individuals,0,0,0,BOG,2020,3
Non-profit Institutions Serving Households,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Specific Provisions for Other Losses,0,0,0,BOG,2020,3
General Loan Loss Provisions,487,0,487,BOG,2020,3
ACCUMULATED DEPRECIATION,437,0,437,BOG,2020,3
Premises & Equipment,437,0,437,BOG,2020,3
Other,0,0,0,BOG,2020,3
CAPITAL,527,,527,BOG,2020,3
Paid-in Capital,0,,,BOG,2020,3
Residents,0,,,BOG,2020,3
Non-residents,0,,,BOG,2020,3
Paid-in Premium or Surplus,0,,,BOG,2020,3
Assigned Capital,0,,,BOG,2020,3
Retained Earnings (Losses),527,,,BOG,2020,3
Prior Years,0,,,BOG,2020,3
Current Year-to-date,527,,,BOG,2020,3
Asset Revaluation Reserves,0,,,BOG,2020,3
Other,0,,,BOG,2020,3
Number of Employees,,,13,BOG,2020,3
Citizens,,,11,BOG,2020,3
Non-Citizens,,,2,BOG,2020,3
Restricted Deposits,0,0,0,BOG,2020,3
Depository Institutions Domestic,0,0,0,BOG,2020,3
Other Financial Corporations Domestic,0,0,0,BOG,2020,3
Development Financing Corporations,0,0,0,BOG,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOG,2020,3
Central Government,0,0,0,BOG,2020,3
Local Governments,0,0,0,BOG,2020,3
State,0,0,0,BOG,2020,3
Municipal,0,0,0,BOG,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOG,2020,3
Private Sector Domestic,0,0,0,BOG,2020,3
Non-financial Corporations,0,0,0,BOG,2020,3
Individuals,0,0,0,BOG,2020,3
Non-profit Institutions Serving Households,0,0,0,BOG,2020,3
Non-residents,0,0,0,BOG,2020,3
Head Office and Branches,0,0,0,BOG,2020,3
Other Depository Institutions,0,0,0,BOG,2020,3
Other Financial Corporations,0,0,0,BOG,2020,3
Other non-residents,0,0,0,BOG,2020,3
Number of Automated Teller Machines (ATMs),,,2,BOG,2020,3
Number of ATMs operated in urban centers,,,2,BOG,2020,3
Number of ATMs operated outside urban centers,,,0,BOG,2020,3
TOTAL ASSETS,185937,49,185986,BOH,2020,3
CASH (Notes & Coins),3170,49,3219,BOH,2020,3
BALANCES WITH DEPOSITORY INSTITUTIONS,166029,0,166029,BOH,2020,3
Demand Balances Due From:,166029,0,166029,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Depository Institutions Abroad,166029,0,166029,BOH,2020,3
Head Office and Branches,166029,0,166029,BOH,2020,3
Other Depository Institutions Abroad,0,0,0,BOH,2020,3
Savings Balances Due From:,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions Abroad,0,0,0,BOH,2020,3
Time Balances Due From:,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
